event_id,start_time,end_time,points,max_value,min_value,mean_value,max_abs_z,duration_minutes
2640,2024-09-28 04:00:00,2024-09-28 04:00:00,1,810.048,810.048,810.048,,15.0
2641,2024-09-28 11:30:00,2024-09-28 12:00:00,3,1000.08,797.52,909.6320000000001,,45.0
2642,2024-09-28 12:30:00,2024-09-28 12:30:00,1,760.896,760.896,760.896,,15.0
2643,2024-09-28 13:15:00,2024-09-28 13:30:00,2,761.376,700.896,731.136,,30.0
2644,2024-09-28 14:30:00,2024-09-28 14:30:00,1,925.151999999999,925.151999999999,925.151999999999,,15.0
2645,2024-09-28 16:15:00,2024-09-28 16:30:00,2,776.208,756.528,766.3679999999999,,30.0
2646,2024-09-28 18:00:00,2024-09-28 18:15:00,2,1063.776,994.992,1029.384,,30.0
2647,2024-09-28 19:15:00,2024-09-28 19:30:00,2,1159.44,1109.04,1134.24,,30.0
2648,2024-09-28 20:00:00,2024-09-28 20:45:00,4,1012.03199999999,814.704,882.0599999999972,,60.0
2649,2024-09-28 21:30:00,2024-09-28 21:45:00,2,721.247999999999,693.264,707.2559999999995,,30.0
2650,2024-09-28 22:15:00,2024-09-28 22:45:00,3,717.455999999999,677.376,695.1999999999997,,45.0
2651,2024-09-29 01:00:00,2024-09-29 01:00:00,1,722.544,722.544,722.544,,15.0
2652,2024-09-29 19:15:00,2024-09-29 19:15:00,1,1003.008,1003.008,1003.008,,15.0
2653,2024-09-29 22:30:00,2024-09-29 22:45:00,2,1100.15999999999,1060.56,1080.3599999999951,,30.0
2654,2024-09-30 00:30:00,2024-09-30 00:45:00,2,958.704,811.295999999999,884.9999999999995,,30.0
2655,2024-09-30 01:30:00,2024-09-30 01:30:00,1,963.552,963.552,963.552,,15.0
2656,2024-09-30 02:30:00,2024-09-30 02:45:00,2,1028.784,844.128,936.4560000000001,,30.0
2657,2024-09-30 03:15:00,2024-09-30 03:15:00,1,918.96,918.96,918.96,,15.0
2658,2024-09-30 11:00:00,2024-09-30 11:30:00,3,1067.328,738.96,919.248,,45.0
2659,2024-09-30 12:00:00,2024-09-30 12:00:00,1,1312.8,1312.8,1312.8,,15.0
2660,2024-09-30 13:00:00,2024-09-30 13:00:00,1,1209.744,1209.744,1209.744,,15.0
2661,2024-09-30 14:00:00,2024-09-30 14:00:00,1,1027.632,1027.632,1027.632,,15.0
2662,2024-09-30 16:00:00,2024-09-30 16:15:00,2,1152.14399999999,1085.28,1118.711999999995,,30.0
2663,2024-09-30 17:45:00,2024-09-30 18:00:00,2,1294.704,1276.896,1285.8,,30.0
2664,2024-09-30 19:00:00,2024-09-30 19:00:00,1,1380.912,1380.912,1380.912,,15.0
2665,2024-09-30 19:45:00,2024-09-30 20:00:00,2,1388.92799999999,1357.536,1373.231999999995,,30.0
2666,2024-09-30 22:45:00,2024-09-30 23:00:00,2,1089.648,1006.032,1047.84,,30.0
2667,2024-10-01 02:00:00,2024-10-01 02:00:00,1,952.175999999999,952.175999999999,952.175999999999,,15.0
2668,2024-10-01 02:30:00,2024-10-01 02:30:00,1,841.295999999999,841.295999999999,841.295999999999,,15.0
2669,2024-10-01 07:00:00,2024-10-01 07:30:00,3,1134.576,848.448,970.9119999999999,,45.0
2670,2024-10-01 08:00:00,2024-10-01 08:00:00,1,873.936,873.936,873.936,,15.0
2671,2024-10-01 09:00:00,2024-10-01 09:00:00,1,1007.952,1007.952,1007.952,,15.0
2672,2024-10-01 10:00:00,2024-10-01 10:00:00,1,932.064,932.064,932.064,,15.0
2673,2024-10-01 13:00:00,2024-10-01 13:00:00,1,1398.24,1398.24,1398.24,,15.0
2674,2024-10-01 15:00:00,2024-10-01 15:45:00,4,1124.87999999999,824.256,931.2599999999975,,60.0
2675,2024-10-01 16:15:00,2024-10-01 18:00:00,8,1284.864,893.52,1091.928,,120.0
2676,2024-10-01 18:30:00,2024-10-01 18:30:00,1,1180.752,1180.752,1180.752,,15.0
2677,2024-10-01 19:00:00,2024-10-01 19:00:00,1,1239.744,1239.744,1239.744,,15.0
2678,2024-10-01 20:00:00,2024-10-01 20:00:00,1,1372.848,1372.848,1372.848,,15.0
2679,2024-10-01 20:30:00,2024-10-01 20:30:00,1,1160.208,1160.208,1160.208,,15.0
2680,2024-10-01 21:30:00,2024-10-01 21:30:00,1,1152.384,1152.384,1152.384,,15.0
2681,2024-10-02 00:15:00,2024-10-02 01:00:00,4,1181.088,859.104,1029.972,,60.0
2682,2024-10-02 01:30:00,2024-10-02 01:30:00,1,938.112,938.112,938.112,,15.0
2683,2024-10-02 02:30:00,2024-10-02 02:45:00,2,908.688,842.4,875.544,,30.0
2684,2024-10-02 09:45:00,2024-10-02 09:45:00,1,803.808,803.808,803.808,,15.0
2685,2024-10-02 10:45:00,2024-10-02 10:45:00,1,956.208,956.208,956.208,,15.0
2686,2024-10-02 11:45:00,2024-10-02 11:45:00,1,951.983999999999,951.983999999999,951.983999999999,,15.0
2687,2024-10-02 12:15:00,2024-10-02 12:15:00,1,1161.504,1161.504,1161.504,,15.0
2688,2024-10-02 12:45:00,2024-10-02 12:45:00,1,1172.88,1172.88,1172.88,,15.0
2689,2024-10-02 15:45:00,2024-10-02 15:45:00,1,860.16,860.16,860.16,,15.0
2690,2024-10-02 17:15:00,2024-10-02 17:45:00,3,1162.656,1102.32,1140.4959999999999,,45.0
2691,2024-10-02 19:45:00,2024-10-02 19:45:00,1,1152.576,1152.576,1152.576,,15.0
2692,2024-10-02 21:00:00,2024-10-02 21:30:00,3,1313.376,1222.224,1261.7279999999967,,45.0
2693,2024-10-02 22:00:00,2024-10-02 22:15:00,2,1235.712,1210.704,1223.208,,30.0
2694,2024-10-02 23:00:00,2024-10-02 23:30:00,3,992.832,812.448,901.12,,45.0
2695,2024-10-03 00:00:00,2024-10-03 00:00:00,1,893.328,893.328,893.328,,15.0
2696,2024-10-03 04:15:00,2024-10-03 04:15:00,1,951.552,951.552,951.552,,15.0
2697,2024-10-03 06:45:00,2024-10-03 06:45:00,1,1020.096,1020.096,1020.096,,15.0
2698,2024-10-03 07:15:00,2024-10-03 07:15:00,1,1148.016,1148.016,1148.016,,15.0
2699,2024-10-03 09:15:00,2024-10-03 09:15:00,1,845.088,845.088,845.088,,15.0
2700,2024-10-03 10:15:00,2024-10-03 10:45:00,3,1227.456,1118.016,1168.992,,45.0
2701,2024-10-03 11:15:00,2024-10-03 11:30:00,2,1503.504,1382.68799999999,1443.095999999995,,30.0
2702,2024-10-03 12:30:00,2024-10-03 13:30:00,5,1383.984,1125.36,1214.745599999998,,75.0
2703,2024-10-03 14:15:00,2024-10-03 14:30:00,2,1286.976,1217.856,1252.4160000000002,,30.0
2704,2024-10-03 15:15:00,2024-10-03 15:30:00,2,1290.672,1160.35199999999,1225.5119999999952,,30.0
2705,2024-10-03 20:00:00,2024-10-03 20:00:00,1,1560.48,1560.48,1560.48,,15.0
2706,2024-10-03 21:00:00,2024-10-03 21:00:00,1,1258.224,1258.224,1258.224,,15.0
2707,2024-10-03 22:00:00,2024-10-03 22:00:00,1,1102.416,1102.416,1102.416,,15.0
2708,2024-10-04 00:00:00,2024-10-04 00:15:00,2,1093.728,1005.024,1049.376,,30.0
2709,2024-10-04 01:45:00,2024-10-04 02:45:00,5,1025.184,824.544,962.7360000000001,,75.0
2710,2024-10-04 03:15:00,2024-10-04 03:15:00,1,801.887999999999,801.887999999999,801.887999999999,,15.0
2711,2024-10-04 04:15:00,2024-10-04 04:15:00,1,822.048,822.048,822.048,,15.0
2712,2024-10-04 05:00:00,2024-10-04 05:30:00,3,906.0,787.536,855.4879999999999,,45.0
2713,2024-10-04 07:00:00,2024-10-04 07:30:00,3,1028.592,980.832,1011.424,,45.0
2714,2024-10-04 09:15:00,2024-10-04 09:30:00,2,998.304,969.12,983.712,,30.0
2715,2024-10-04 10:15:00,2024-10-04 10:45:00,3,1249.728,1097.088,1148.88,,45.0
2716,2024-10-04 12:15:00,2024-10-04 12:15:00,1,1099.72799999999,1099.72799999999,1099.72799999999,,15.0
2717,2024-10-04 13:00:00,2024-10-04 13:00:00,1,1003.776,1003.776,1003.776,,15.0
2718,2024-10-04 14:00:00,2024-10-04 14:15:00,2,1091.424,990.72,1041.0720000000001,,30.0
2719,2024-10-04 14:45:00,2024-10-04 14:45:00,1,978.288,978.288,978.288,,15.0
2720,2024-10-04 15:45:00,2024-10-04 15:45:00,1,990.72,990.72,990.72,,15.0
2721,2024-10-04 17:45:00,2024-10-04 17:45:00,1,968.064,968.064,968.064,,15.0
2722,2024-10-04 18:15:00,2024-10-04 18:15:00,1,1196.016,1196.016,1196.016,,15.0
2723,2024-10-04 19:15:00,2024-10-04 19:15:00,1,956.064,956.064,956.064,,15.0
2724,2024-10-04 19:45:00,2024-10-04 20:30:00,4,1313.712,1196.064,1269.864,,60.0
2725,2024-10-04 21:15:00,2024-10-04 21:15:00,1,1215.648,1215.648,1215.648,,15.0
2726,2024-10-04 22:15:00,2024-10-04 22:30:00,2,1210.8,1109.376,1160.088,,30.0
2727,2024-10-05 01:30:00,2024-10-05 04:45:00,14,1190.256,704.64,884.0982857142857,,210.0
2728,2024-10-05 05:30:00,2024-10-05 05:30:00,1,797.952,797.952,797.952,,15.0
2729,2024-10-05 06:00:00,2024-10-05 06:15:00,2,921.552,860.112,890.832,,30.0
2730,2024-10-05 15:30:00,2024-10-05 15:30:00,1,642.911999999999,642.911999999999,642.911999999999,,15.0
2731,2024-10-05 16:30:00,2024-10-05 16:30:00,1,770.64,770.64,770.64,,15.0
2732,2024-10-05 17:30:00,2024-10-05 17:30:00,1,786.24,786.24,786.24,,15.0
2733,2024-10-05 20:15:00,2024-10-05 20:15:00,1,712.8,712.8,712.8,,15.0
2734,2024-10-07 14:45:00,2024-10-07 15:15:00,3,1094.736,1039.152,1063.4080000000001,,45.0
2735,2024-10-07 17:00:00,2024-10-07 17:15:00,2,994.512,945.072,969.7919999999999,,30.0
2736,2024-10-11 19:30:00,2024-10-11 19:30:00,1,909.599999999999,909.599999999999,909.599999999999,,15.0
2737,2024-10-16 13:15:00,2024-10-16 13:45:00,3,921.743999999999,826.512,862.3679999999996,,45.0
2738,2024-10-16 15:45:00,2024-10-16 16:00:00,2,974.64,885.935999999999,930.2879999999996,,30.0
2739,2024-10-16 18:30:00,2024-10-16 18:45:00,2,874.656,873.791999999999,874.2239999999995,,30.0
2740,2024-10-17 17:30:00,2024-10-17 17:30:00,1,983.76,983.76,983.76,,15.0
2741,2024-10-18 10:30:00,2024-10-18 11:00:00,3,1176.33599999999,1142.54399999999,1158.7519999999934,,45.0
2742,2024-10-18 12:00:00,2024-10-18 13:00:00,5,1029.648,851.616,926.4576000000001,,75.0
2743,2024-10-18 14:30:00,2024-10-18 15:00:00,3,975.311999999999,954.912,964.5279999999997,,45.0
2744,2024-10-18 16:30:00,2024-10-18 17:00:00,3,845.712,799.824,828.32,,45.0
2745,2024-10-22 10:45:00,2024-10-22 10:45:00,1,1135.92,1135.92,1135.92,,15.0
2746,2024-10-22 12:45:00,2024-10-22 12:45:00,1,1134.144,1134.144,1134.144,,15.0
2747,2024-10-23 15:15:00,2024-10-23 15:45:00,3,1136.832,1029.984,1080.064,,45.0
2748,2024-10-23 23:00:00,2024-10-23 23:00:00,1,1084.128,1084.128,1084.128,,15.0
2749,2024-10-24 00:00:00,2024-10-24 00:00:00,1,842.448,842.448,842.448,,15.0
2750,2024-10-24 01:00:00,2024-10-24 01:00:00,1,896.64,896.64,896.64,,15.0
2751,2024-10-28 16:30:00,2024-10-28 16:30:00,1,929.376,929.376,929.376,,15.0
2752,2024-10-30 10:45:00,2024-10-30 10:45:00,1,994.944,994.944,994.944,,15.0
2753,2024-10-30 13:00:00,2024-10-30 13:30:00,3,850.176,832.032,843.5360000000001,,45.0
2754,2024-10-30 14:15:00,2024-10-30 15:30:00,6,1133.328,990.527999999999,1053.312,,90.0
2755,2024-10-30 21:30:00,2024-10-30 21:30:00,1,902.352,902.352,902.352,,15.0
2756,2024-10-30 22:45:00,2024-10-30 23:00:00,2,999.6,899.376,949.488,,30.0
2757,2024-10-31 00:00:00,2024-10-31 00:00:00,1,1083.888,1083.888,1083.888,,15.0
2758,2024-10-31 00:45:00,2024-10-31 01:15:00,3,836.64,793.824,820.9439999999996,,45.0
2759,2024-10-31 02:00:00,2024-10-31 02:15:00,2,934.944,850.271999999999,892.6079999999995,,30.0
2760,2024-10-31 03:00:00,2024-10-31 03:00:00,1,818.256,818.256,818.256,,15.0
2761,2024-10-31 14:45:00,2024-10-31 15:15:00,3,1053.264,907.728,1000.0,,45.0
2762,2024-10-31 17:00:00,2024-10-31 17:00:00,1,1032.72,1032.72,1032.72,,15.0
2763,2024-11-05 10:00:00,2024-11-05 10:15:00,2,943.536,893.376,918.4559999999999,,30.0
2764,2024-11-05 19:15:00,2024-11-05 19:15:00,1,1199.04,1199.04,1199.04,,15.0
2765,2024-11-05 21:30:00,2024-11-05 21:30:00,1,929.952,929.952,929.952,,15.0
2766,2024-11-05 22:00:00,2024-11-05 22:00:00,1,1111.2,1111.2,1111.2,,15.0
2767,2024-11-05 22:30:00,2024-11-05 22:30:00,1,1100.832,1100.832,1100.832,,15.0
2768,2024-11-06 01:45:00,2024-11-06 01:45:00,1,814.8,814.8,814.8,,15.0
2769,2024-11-06 11:15:00,2024-11-06 11:45:00,3,1307.712,1090.56,1204.848,,45.0
2770,2024-11-06 13:15:00,2024-11-06 13:45:00,3,1068.768,992.976,1038.96,,45.0
2771,2024-11-06 14:45:00,2024-11-06 16:00:00,6,1217.472,923.952,1036.576,,90.0
2772,2024-11-06 16:45:00,2024-11-06 16:45:00,1,960.24,960.24,960.24,,15.0
2773,2024-11-06 17:45:00,2024-11-06 18:00:00,2,1203.936,1121.136,1162.536,,30.0
2774,2024-11-07 08:15:00,2024-11-07 08:45:00,3,881.376,667.2,758.0,,45.0
2775,2024-11-07 09:15:00,2024-11-07 09:15:00,1,803.136,803.136,803.136,,15.0
2776,2024-11-07 10:15:00,2024-11-07 10:30:00,2,1063.584,1016.016,1039.8,,30.0
2777,2024-11-07 14:15:00,2024-11-07 14:15:00,1,878.208,878.208,878.208,,15.0
2778,2024-11-07 15:15:00,2024-11-07 15:15:00,1,831.12,831.12,831.12,,15.0
2779,2024-11-07 19:00:00,2024-11-07 19:15:00,2,961.151999999999,926.88,944.0159999999995,,30.0
2780,2024-11-11 09:45:00,2024-11-11 12:30:00,12,1289.568,1080.72,1185.1879999999992,,180.0
2781,2024-11-12 16:00:00,2024-11-12 16:00:00,1,992.64,992.64,992.64,,15.0
2782,2024-11-22 16:45:00,2024-11-22 16:45:00,1,739.104,739.104,739.104,,15.0
2783,2024-11-22 22:15:00,2024-11-22 22:15:00,1,742.512,742.512,742.512,,15.0
2784,2024-11-25 19:15:00,2024-11-25 19:30:00,2,765.839999999999,756.576,761.2079999999995,,30.0
2785,2024-11-26 14:00:00,2024-11-26 14:00:00,1,862.848,862.848,862.848,,15.0
2786,2024-11-26 19:00:00,2024-11-26 20:15:00,6,1071.744,831.456,926.2399999999999,,90.0
2787,2024-11-27 17:15:00,2024-11-27 17:30:00,2,1011.84,985.295999999999,998.5679999999995,,30.0
2788,2024-11-27 19:15:00,2024-11-27 19:45:00,3,1084.896,969.024,1027.6159999999966,,45.0
2789,2024-11-29 12:15:00,2024-11-29 18:45:00,27,888.72,613.968,736.2026666666666,,405.0
2790,2024-12-05 20:45:00,2024-12-05 20:45:00,1,881.184,881.184,881.184,,15.0
2791,2024-12-07 09:45:00,2024-12-07 10:00:00,2,608.64,582.431999999999,595.5359999999995,,30.0
2792,2024-12-07 11:45:00,2024-12-07 11:45:00,1,570.576,570.576,570.576,,15.0
2793,2024-12-11 13:00:00,2024-12-11 13:00:00,1,883.632,883.632,883.632,,15.0
2794,2024-12-11 15:30:00,2024-12-11 15:30:00,1,884.496,884.496,884.496,,15.0
2795,2024-12-16 17:15:00,2024-12-16 17:15:00,1,1004.64,1004.64,1004.64,,15.0
2796,2024-12-16 19:15:00,2024-12-16 19:15:00,1,946.272,946.272,946.272,,15.0
2797,2024-12-19 19:00:00,2024-12-19 19:15:00,2,840.24,779.76,810.0,,30.0
2798,2024-12-20 15:30:00,2024-12-20 15:45:00,2,733.056,713.376,723.216,,30.0
2799,2024-12-24 15:15:00,2024-12-24 15:15:00,1,827.808,827.808,827.808,,15.0
2800,2024-12-26 12:30:00,2024-12-26 12:30:00,1,790.464,790.464,790.464,,15.0
2801,2024-12-26 13:00:00,2024-12-26 13:00:00,1,693.696,693.696,693.696,,15.0
2802,2024-12-26 16:00:00,2024-12-26 16:00:00,1,754.32,754.32,754.32,,15.0
2803,2024-12-27 17:45:00,2024-12-27 17:45:00,1,985.2,985.2,985.2,,15.0
2804,2024-12-27 19:45:00,2024-12-27 20:00:00,2,1011.024,908.688,959.856,,30.0
2805,2025-01-02 06:45:00,2025-01-02 08:45:00,9,759.408,696.624,737.4613333333333,,135.0
2806,2025-01-02 11:00:00,2025-01-02 12:15:00,6,972.72,939.696,959.368,,90.0
2807,2025-01-02 13:00:00,2025-01-02 13:15:00,2,930.528,907.632,919.0799999999999,,30.0
2808,2025-01-02 22:30:00,2025-01-02 22:30:00,1,724.512,724.512,724.512,,15.0
2809,2025-01-02 23:30:00,2025-01-02 23:30:00,1,696.528,696.528,696.528,,15.0
2810,2025-01-03 00:30:00,2025-01-03 00:45:00,2,677.184,675.648,676.4159999999999,,30.0
2811,2025-01-03 03:30:00,2025-01-03 03:30:00,1,668.064,668.064,668.064,,15.0
2812,2025-01-08 15:30:00,2025-01-08 15:30:00,1,954.48,954.48,954.48,,15.0
2813,2025-01-14 01:45:00,2025-01-14 01:45:00,1,724.752,724.752,724.752,,15.0
2814,2025-01-14 02:45:00,2025-01-14 02:45:00,1,671.28,671.28,671.28,,15.0
2815,2025-01-16 12:15:00,2025-01-16 12:15:00,1,832.656,832.656,832.656,,15.0
2816,2025-01-16 12:45:00,2025-01-16 12:45:00,1,813.552,813.552,813.552,,15.0
2817,2025-01-22 10:15:00,2025-01-22 10:15:00,1,888.336,888.336,888.336,,15.0
2818,2025-01-23 17:00:00,2025-01-23 17:15:00,2,1116.864,1105.96799999999,1111.4159999999952,,30.0
2819,2025-01-23 19:00:00,2025-01-23 19:15:00,2,996.624,914.544,955.5840000000001,,30.0
2820,2025-01-27 07:45:00,2025-01-27 08:15:00,3,733.536,633.504,694.4639999999999,,45.0
2821,2025-01-29 15:00:00,2025-01-29 15:00:00,1,860.448,860.448,860.448,,15.0
2822,2025-01-31 11:45:00,2025-01-31 12:15:00,3,940.368,706.272,852.6080000000001,,45.0
2823,2025-01-31 12:45:00,2025-01-31 12:45:00,1,853.68,853.68,853.68,,15.0
2824,2025-01-31 13:15:00,2025-01-31 13:15:00,1,597.408,597.408,597.408,,15.0
2825,2025-01-31 13:45:00,2025-01-31 13:45:00,1,767.088,767.088,767.088,,15.0
2826,2025-01-31 14:15:00,2025-01-31 14:15:00,1,729.791999999999,729.791999999999,729.791999999999,,15.0
2827,2025-01-31 15:15:00,2025-01-31 15:15:00,1,839.232,839.232,839.232,,15.0
2828,2025-02-03 10:45:00,2025-02-03 11:45:00,5,987.551999999999,724.175999999999,836.2079999999996,,75.0
2829,2025-02-03 12:15:00,2025-02-03 12:15:00,1,1004.736,1004.736,1004.736,,15.0
2830,2025-02-03 13:15:00,2025-02-03 13:15:00,1,912.0,912.0,912.0,,15.0
2831,2025-02-03 13:45:00,2025-02-03 14:15:00,3,978.288,781.2,862.192,,45.0
2832,2025-02-07 12:30:00,2025-02-07 12:30:00,1,919.247999999999,919.247999999999,919.247999999999,,15.0
2833,2025-02-11 09:30:00,2025-02-11 10:00:00,3,902.64,898.608,901.024,,45.0
2834,2025-02-11 12:00:00,2025-02-11 12:00:00,1,847.343999999999,847.343999999999,847.343999999999,,15.0
2835,2025-02-12 15:45:00,2025-02-12 16:30:00,4,1029.456,885.024,945.3,,60.0
2836,2025-02-12 18:15:00,2025-02-12 18:30:00,2,975.408,923.088,949.248,,30.0
2837,2025-02-13 18:15:00,2025-02-13 18:15:00,1,944.88,944.88,944.88,,15.0
2838,2025-02-14 14:45:00,2025-02-14 15:00:00,2,835.872,823.056,829.4639999999999,,30.0
2839,2025-02-21 11:15:00,2025-02-21 11:15:00,1,970.128,970.128,970.128,,15.0
2840,2025-02-24 16:45:00,2025-02-24 16:45:00,1,744.096,744.096,744.096,,15.0
2841,2025-02-24 17:45:00,2025-02-24 18:15:00,3,969.312,922.656,945.344,,45.0
2842,2025-02-24 18:45:00,2025-02-24 18:45:00,1,980.544,980.544,980.544,,15.0
2843,2025-02-27 02:00:00,2025-02-27 03:00:00,5,814.272,732.096,760.5312,,75.0
2844,2025-02-27 20:15:00,2025-02-27 20:15:00,1,955.776,955.776,955.776,,15.0
2845,2025-02-28 02:00:00,2025-02-28 02:00:00,1,751.439999999999,751.439999999999,751.439999999999,,15.0
2846,2025-02-28 05:00:00,2025-02-28 05:00:00,1,772.079999999999,772.079999999999,772.079999999999,,15.0
2847,2025-02-28 11:45:00,2025-02-28 12:00:00,2,874.848,804.528,839.688,,30.0
2848,2025-02-28 14:30:00,2025-02-28 14:30:00,1,805.968,805.968,805.968,,15.0
2849,2025-03-07 18:45:00,2025-03-07 18:45:00,1,1050.144,1050.144,1050.144,,15.0
2850,2025-03-07 20:45:00,2025-03-07 20:45:00,1,929.856,929.856,929.856,,15.0
2851,2025-03-10 18:00:00,2025-03-10 18:30:00,3,1224.95999999999,1131.264,1163.9199999999967,,45.0
2852,2025-03-10 19:00:00,2025-03-10 19:00:00,1,1077.456,1077.456,1077.456,,15.0
2853,2025-03-10 20:00:00,2025-03-10 20:15:00,2,1191.024,1113.36,1152.192,,30.0
2854,2025-03-10 22:45:00,2025-03-10 22:45:00,1,833.472,833.472,833.472,,15.0
2855,2025-03-11 02:30:00,2025-03-11 02:45:00,2,757.824,737.184,747.5039999999999,,30.0
2856,2025-03-12 11:15:00,2025-03-12 11:15:00,1,943.92,943.92,943.92,,15.0
2857,2025-03-18 03:15:00,2025-03-18 03:30:00,2,851.04,811.44,831.24,,30.0
2858,2025-03-19 10:00:00,2025-03-19 10:30:00,3,1147.536,1125.6,1138.848,,45.0
2859,2025-03-19 12:00:00,2025-03-19 12:30:00,3,1069.392,997.008,1029.76,,45.0
2860,2025-03-20 16:30:00,2025-03-20 16:45:00,2,1015.00799999999,969.36,992.183999999995,,30.0
2861,2025-03-20 17:15:00,2025-03-20 18:15:00,5,1366.272,985.007999999999,1204.944,,75.0
2862,2025-03-20 19:00:00,2025-03-20 19:15:00,2,1232.97599999999,1175.232,1204.103999999995,,30.0
2863,2025-03-20 20:00:00,2025-03-20 20:15:00,2,1086.624,1050.336,1068.48,,30.0
2864,2025-03-21 00:00:00,2025-03-21 00:15:00,2,781.776,759.84,770.808,,30.0
2865,2025-03-21 15:15:00,2025-03-21 15:15:00,1,901.536,901.536,901.536,,15.0
2866,2025-03-21 21:00:00,2025-03-21 21:00:00,1,841.151999999999,841.151999999999,841.151999999999,,15.0
2867,2025-03-24 21:30:00,2025-03-24 21:45:00,2,832.896,820.56,826.728,,30.0
2868,2025-03-24 23:15:00,2025-03-24 23:15:00,1,877.728,877.728,877.728,,15.0
2869,2025-03-25 16:45:00,2025-03-25 17:15:00,3,1038.192,994.032,1016.672,,45.0
2870,2025-03-26 10:15:00,2025-03-26 10:30:00,2,1100.44799999999,1018.032,1059.239999999995,,30.0
2871,2025-03-26 11:15:00,2025-03-26 11:15:00,1,943.44,943.44,943.44,,15.0
2872,2025-03-26 12:15:00,2025-03-26 12:15:00,1,1019.952,1019.952,1019.952,,15.0
2873,2025-03-27 11:00:00,2025-03-27 11:15:00,2,1147.536,1110.528,1129.0320000000002,,30.0
2874,2025-03-27 12:15:00,2025-03-27 12:15:00,1,947.472,947.472,947.472,,15.0
2875,2025-03-27 13:00:00,2025-03-27 13:15:00,2,878.688,872.88,875.784,,30.0
2876,2025-03-27 14:15:00,2025-03-27 14:15:00,1,943.2,943.2,943.2,,15.0
2877,2025-03-27 18:30:00,2025-03-27 18:45:00,2,990.048,973.2,981.624,,30.0
2878,2025-03-28 00:00:00,2025-03-28 00:00:00,1,724.032,724.032,724.032,,15.0
2879,2025-03-28 18:15:00,2025-03-28 18:15:00,1,966.623999999999,966.623999999999,966.623999999999,,15.0
2880,2025-03-30 19:45:00,2025-03-30 22:30:00,12,635.088,386.832,503.5879999999999,,180.0
2881,2025-03-30 23:00:00,2025-03-31 06:00:00,29,1123.632,443.808,785.2204137931035,,435.0
2882,2025-03-31 06:30:00,2025-03-31 11:15:00,20,1262.304,486.384,977.4527999999991,,300.0
2883,2025-03-31 12:15:00,2025-03-31 12:15:00,1,1207.392,1207.392,1207.392,,15.0
2884,2025-03-31 18:00:00,2025-03-31 18:00:00,1,1463.856,1463.856,1463.856,,15.0
2885,2025-03-31 19:45:00,2025-03-31 21:00:00,6,1307.76,1062.192,1190.936,,90.0
2886,2025-04-01 16:15:00,2025-04-01 16:15:00,1,894.24,894.24,894.24,,15.0
2887,2025-04-01 17:15:00,2025-04-01 17:30:00,2,1046.97599999999,986.64,1016.807999999995,,30.0
2888,2025-04-01 19:15:00,2025-04-01 19:15:00,1,1016.592,1016.592,1016.592,,15.0
2889,2025-04-01 20:00:00,2025-04-01 20:15:00,2,1131.84,1110.144,1120.992,,30.0
2890,2025-04-02 10:15:00,2025-04-02 10:30:00,2,991.92,981.359999999999,986.6399999999994,,30.0
2891,2025-04-02 12:15:00,2025-04-02 12:45:00,3,818.304,710.256,754.576,,45.0
2892,2025-04-02 14:30:00,2025-04-02 14:45:00,2,902.016,885.888,893.952,,30.0
2893,2025-04-03 16:45:00,2025-04-03 17:00:00,2,1114.32,1067.808,1091.0639999999999,,30.0
2894,2025-04-04 06:00:00,2025-04-04 08:15:00,10,1000.896,901.056,960.7679999999998,,150.0
2895,2025-04-04 17:30:00,2025-04-04 17:30:00,1,925.728,925.728,925.728,,15.0
2896,2025-04-04 22:00:00,2025-04-04 22:00:00,1,937.344,937.344,937.344,,15.0
2897,2025-04-09 16:30:00,2025-04-09 16:45:00,2,858.144,819.6,838.8720000000001,,30.0
2898,2025-04-10 15:15:00,2025-04-10 16:00:00,4,984.479999999999,902.544,926.1479999999997,,60.0
2899,2025-04-10 17:15:00,2025-04-10 17:45:00,3,1030.368,915.935999999999,980.7199999999997,,45.0
2900,2025-04-11 10:00:00,2025-04-11 10:00:00,1,1048.416,1048.416,1048.416,,15.0
2901,2025-04-11 12:00:00,2025-04-11 12:00:00,1,1125.936,1125.936,1125.936,,15.0
2902,2025-04-11 18:00:00,2025-04-11 18:30:00,3,1123.296,1041.12,1082.704,,45.0
2903,2025-04-11 20:00:00,2025-04-11 20:00:00,1,1075.72799999999,1075.72799999999,1075.72799999999,,15.0
2904,2025-04-13 23:15:00,2025-04-13 23:15:00,1,919.824,919.824,919.824,,15.0
2905,2025-04-14 02:15:00,2025-04-14 02:15:00,1,790.56,790.56,790.56,,15.0
2906,2025-04-14 10:00:00,2025-04-14 10:15:00,2,1159.63199999999,1155.12,1157.375999999995,,30.0
2907,2025-04-14 12:00:00,2025-04-14 12:15:00,2,1178.35199999999,1034.976,1106.6639999999952,,30.0
2908,2025-04-14 14:45:00,2025-04-14 15:00:00,2,998.688,963.695999999999,981.1919999999996,,30.0
2909,2025-04-16 11:30:00,2025-04-16 11:45:00,2,884.688,843.072,863.88,,30.0
2910,2025-04-16 17:15:00,2025-04-16 17:45:00,3,774.048,742.032,759.1840000000001,,45.0
2911,2025-04-17 11:45:00,2025-04-17 11:45:00,1,716.208,716.208,716.208,,15.0
2912,2025-04-18 08:00:00,2025-04-18 08:00:00,1,932.736,932.736,932.736,,15.0
